Name,Email,Year,Gender,Ethnicity,Major,Courses
Rita Moore,ritamoore@stanford.edu,2019,female,White,Chemical Engineering,"['CHEMENG110', 'CHEMENG170', 'CHEMENG196', 'CHEMENG25E', 'CHEMENG300', 'CHEMENG451', 'CHEMENG520', 'CHEMENG600']"
Zelda Kitts,zeldakitts@stanford.edu,2020,female,Asian,Materials Science and Engineering,"['MATSCI143', 'MATSCI145', 'MATSCI156', 'MATSCI173', 'MATSCI196', 'MATSCI202', 'MATSCI311', 'MATSCI382']"
John Gaffney,johngaffney@stanford.edu,2020,male,Black or African American,Bioengineering,"['BIOE123', 'BIOE196', 'BIOE219', 'BIOE285', 'BIOE301B', 'BIOE335', 'BIOE375B', 'BIOE381']"
Betty Curry,bettycurry@stanford.edu,2018,female,Black or African American,Chemical Engineering,"['CHEMENG120B', 'CHEMENG150', 'CHEMENG174', 'CHEMENG190', 'CHEMENG242', 'CHEMENG310', 'CHEMENG503', 'CHEMENG505']"
Marvin Brown,marvinbrown@stanford.edu,2019,male,White,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS190', 'CS203', 'CS245', 'CS377D', 'CS544']"
Marjorie Wal,marjoriewal@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Aeronautics and Astronautics,"['AA122N', 'AA141', 'AA210A', 'AA222', 'AA236C', 'AA244B', 'AA251', 'AA291']"
Lillie Mosley,lilliemosley@stanford.edu,2019,female,American Indian or Alaskan Native,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS140', 'CS149', 'CS161', 'CS379', 'CS53SI']"
Johnny Seys,johnnyseys@stanford.edu,2021,male,White,Bioengineering,"['BIOE141B', 'BIOE231', 'BIOE236', 'BIOE242', 'BIOE284B', 'BIOE361', 'BIOE371', 'BIOE391']"
Carol Bell,carolbell@stanford.edu,2018,female,Black or African American,Management Science and Engineering,"['MS&E185', 'MS&E20', 'MS&E208B', 'MS&E231', 'MS&E311', 'MS&E349', 'MS&E355', 'MS&E463']"
Phyllis Kirwan,phylliskirwan@stanford.edu,2020,female,White,Civil and Environmental Engineering,"['CEE113', 'CEE224Z', 'CEE248', 'CEE262F', 'CEE276C', 'CEE29N', 'CEE32R', 'CEE370C']"
Phillip Nettles,phillipnettles@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Civil and Environmental Engineering,"['CEE139', 'CEE205B', 'CEE212D', 'CEE262C', 'CEE263B', 'CEE277X', 'CEE325', 'CEE32A']"
Nathan Range,nathanrange@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS131', 'CS157', 'CS166', 'CS1C', 'CS225A']"
Margaret Judge,margaretjudge@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Electrical Engineering,"['EE191A', 'EE214B', 'EE261', 'EE292L', 'EE292T', 'EE312', 'EE379', 'EE392AA']"
Aracely Wilson,aracelywilson@stanford.edu,2018,female,American Indian or Alaskan Native,Mechanical Engineering,"['ME13N', 'ME209', 'ME218A', 'ME221', 'ME238', 'ME283', 'ME359A', 'ME80']"
Lela Mcinnis,lelamcinnis@stanford.edu,2020,female,White,Civil and Environmental Engineering,"['CEE162D', 'CEE179F', 'CEE220B', 'CEE246S', 'CEE256', 'CEE32W', 'CEE361', 'CEE363A']"
Cesar Walker,cesarwalker@stanford.edu,2018,male,Black or African American,Mechanical Engineering,"['ME227', 'ME338', 'ME342', 'ME342A', 'ME362B', 'ME390', 'ME451B', 'ME571']"
Timmy Dickinson,timmydickinson@stanford.edu,2021,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS161', 'CS243', 'CS248', 'CS51']"
Daniel Smith,danielsmith@stanford.edu,2020,male,American Indian or Alaskan Native,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS124', 'CS22A', 'CS359', 'CS402L', 'CS448I']"
Deborah Lagnese,deborahlagnese@stanford.edu,2021,female,American Indian or Alaskan Native,Civil and Environmental Engineering,"['CEE131A', 'CEE174A', 'CEE207A', 'CEE207S', 'CEE223', 'CEE241P', 'CEE260A', 'CEE323A']"
Ryan Lewis,ryanlewis@stanford.edu,2021,male,Black or African American,Chemical Engineering,"['CHEMENG142', 'CHEMENG191H', 'CHEMENG20', 'CHEMENG242', 'CHEMENG25E', 'CHEMENG410', 'CHEMENG464', 'CHEMENG802']"
Jason Scott,jasonscott@stanford.edu,2020,male,American Indian or Alaskan Native,Electrical Engineering,"['EE169', 'EE234', 'EE285', 'EE292I', 'EE334', 'EE347', 'EE372', 'EE400']"
Jane Johnson,janejohnson@stanford.edu,2019,female,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS231A', 'CS348A', 'CS390R']"
Daniel Grant,danielgrant@stanford.edu,2019,male,White,Electrical Engineering,"['EE109', 'EE214B', 'EE228', 'EE266', 'EE310', 'EE373A', 'EE384A', 'EE392K']"
Margaret Soto,margaretsoto@stanford.edu,2019,female,White,Electrical Engineering,"['EE102A', 'EE254', 'EE26N', 'EE290C', 'EE292G', 'EE331', 'EE369C', 'EE392AA']"
Willie Gottlieb,williegottlieb@stanford.edu,2018,male,Black or African American,Management Science and Engineering,"['MS&E108', 'MS&E193', 'MS&E245B', 'MS&E260', 'MS&E351', 'MS&E372', 'MS&E379', 'MS&E493']"
Debra Stuart,debrastuart@stanford.edu,2021,female,White,Management Science and Engineering,"['MS&E220', 'MS&E235', 'MS&E293', 'MS&E294', 'MS&E330', 'MS&E334', 'MS&E380', 'MS&E441']"
Miguel Merritt,miguelmerritt@stanford.edu,2021,male,Asian,Management Science and Engineering,"['MS&E148', 'MS&E221', 'MS&E271', 'MS&E330', 'MS&E379', 'MS&E448', 'MS&E449', 'MS&E494']"
Megan Livingston,meganlivingston@stanford.edu,2020,female,Native Hawaiian or Pacific Islander,Civil and Environmental Engineering,"['CEE101C', 'CEE120A', 'CEE162A', 'CEE196', 'CEE209B', 'CEE259', 'CEE6', 'CEE83']"
Tara Vanburen,taravanburen@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Management Science and Engineering,"['MS&E125', 'MS&E149', 'MS&E231', 'MS&E245B', 'MS&E250B', 'MS&E262', 'MS&E316', 'MS&E347']"
Ethel Poulton,ethelpoulton@stanford.edu,2018,female,Other,Civil and Environmental Engineering,"['CEE101A', 'CEE112C', 'CEE199E', 'CEE247A', 'CEE278C', 'CEE285B', 'CEE31Q', 'CEE365D']"
Andrew Bathe,andrewbathe@stanford.edu,2018,male,American Indian or Alaskan Native,Electrical Engineering,"['EE153', 'EE214A', 'EE247', 'EE293B', 'EE348', 'EE356A', 'EE376D', 'EE387']"
Melissa Harris,melissaharris@stanford.edu,2019,female,Other,Materials Science and Engineering,"['MATSCI160', 'MATSCI173', 'MATSCI200', 'MATSCI204', 'MATSCI210', 'MATSCI331', 'MATSCI400', 'MATSCI81N']"
Daniel Johnson,danieljohnson@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS319', 'CS348C', 'CS371', 'CS376']"
Joseph Navarro,josephnavarro@stanford.edu,2021,male,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA100', 'AA210B', 'AA240B', 'AA250', 'AA252', 'AA272C', 'AA279D', 'AA284B']"
Leonard Vidrio,leonardvidrio@stanford.edu,2021,male,American Indian or Alaskan Native,Aeronautics and Astronautics,"['AA100', 'AA201A', 'AA212', 'AA214A', 'AA215B', 'AA222', 'AA228', 'AA291']"
Ernie Miller,erniemiller@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG110', 'CHEMENG142', 'CHEMENG300', 'CHEMENG320', 'CHEMENG454', 'CHEMENG505', 'CHEMENG517', 'CHEMENG520']"
Gerard Mayle,gerardmayle@stanford.edu,2019,male,American Indian or Alaskan Native,Civil and Environmental Engineering,"['CEE126Y', 'CEE199L', 'CEE241C', 'CEE263D', 'CEE273C', 'CEE275P', 'CEE277L', 'CEE278A']"
Thomas Hunt,thomashunt@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Electrical Engineering,"['EE23N', 'EE254', 'EE278', 'EE279', 'EE314A', 'EE359', 'EE364B', 'EE402T']"
Frances Morton,francesmorton@stanford.edu,2018,female,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS109', 'CS144', 'CS161', 'CS390T', 'CS9']"
Ronald Barker,ronaldbarker@stanford.edu,2020,male,Other,Civil and Environmental Engineering,"['CEE141C', 'CEE175Q', 'CEE246', 'CEE275B', 'CEE285A', 'CEE371L', 'CEE374D', 'CEE63']"
Michael Walker,michaelwalker@stanford.edu,2019,male,Asian,Civil and Environmental Engineering,"['CEE107A', 'CEE175A', 'CEE179C', 'CEE212B', 'CEE242', 'CEE32R', 'CEE363B', 'CEE802']"
Lawrence Saylor,lawrencesaylor@stanford.edu,2018,male,Black or African American,Chemical Engineering,"['CHEMENG180', 'CHEMENG183', 'CHEMENG31N', 'CHEMENG340', 'CHEMENG459', 'CHEMENG520', 'CHEMENG70Q', 'CHEMENG801']"
Bryan Miles,bryanmiles@stanford.edu,2019,male,Asian,Mechanical Engineering,"['ME120', 'ME177', 'ME216M', 'ME22N', 'ME312', 'ME331A', 'ME354', 'ME360']"
Genevieve Brooks,genevievebrooks@stanford.edu,2021,female,Other,Aeronautics and Astronautics,"['AA199', 'AA206', 'AA218', 'AA236B', 'AA241A', 'AA250', 'AA279B', 'AA279C']"
Shannon Noles,shannonnoles@stanford.edu,2021,male,White,Management Science and Engineering,"['MS&E112', 'MS&E213', 'MS&E251', 'MS&E276', 'MS&E278', 'MS&E319', 'MS&E326', 'MS&E52']"
Anthony Fowler,anthonyfowler@stanford.edu,2018,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS194H', 'CS210A', 'CS244C', 'CS399P']"
Steven Beard,stevenbeard@stanford.edu,2018,male,White,Civil and Environmental Engineering,"['CEE120A', 'CEE131C', 'CEE132Q', 'CEE172', 'CEE177L', 'CEE265C', 'CEE273D', 'CEE32R']"
Josephine Aikens,josephineaikens@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS170', 'CS227B', 'CS270', 'CS329M', 'CS349']"
Robert Brennan,robertbrennan@stanford.edu,2021,male,Other,Management Science and Engineering,"['MS&E208A', 'MS&E211', 'MS&E238A', 'MS&E251', 'MS&E270', 'MS&E298', 'MS&E372', 'MS&E448']"
Debra Chavez,debrachavez@stanford.edu,2020,female,White,Bioengineering,"['BIOE103B', 'BIOE131', 'BIOE158', 'BIOE283', 'BIOE291', 'BIOE342A', 'BIOE374B', 'BIOE70Q']"
Paul Moll,paulmoll@stanford.edu,2019,male,White,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS198', 'CS232', 'CS240', 'CS245', 'CS326A']"
Angie Jenkins,angiejenkins@stanford.edu,2018,female,Other,Aeronautics and Astronautics,"['AA109Q', 'AA115N', 'AA200', 'AA201A', 'AA241B', 'AA256', 'AA257', 'AA274']"
Elvera Munroe,elveramunroe@stanford.edu,2021,female,Asian,Civil and Environmental Engineering,"['CEE166A', 'CEE177', 'CEE201D', 'CEE224S', 'CEE246B', 'CEE273C', 'CEE374W', 'CEE80N']"
Martha Maldonado,marthamaldonado@stanford.edu,2018,female,Black or African American,Bioengineering,"['BIOE220', 'BIOE223', 'BIOE273', 'BIOE300C', 'BIOE334', 'BIOE342A', 'BIOE355', 'BIOE391']"
Florence Massman,florencemassman@stanford.edu,2019,female,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG120A', 'CHEMENG25B', 'CHEMENG262', 'CHEMENG451', 'CHEMENG500', 'CHEMENG501', 'CHEMENG516', 'CHEMENG521']"
Julie Lawless,julielawless@stanford.edu,2021,female,Asian,Aeronautics and Astronautics,"['AA108N', 'AA109Q', 'AA118N', 'AA141', 'AA236C', 'AA244B', 'AA290', 'AA300']"
Carrie Rey,carrierey@stanford.edu,2021,female,Black or African American,Chemical Engineering,"['CHEMENG185B', 'CHEMENG274', 'CHEMENG310', 'CHEMENG399', 'CHEMENG482', 'CHEMENG600', 'CHEMENG60Q', 'CHEMENG699']"
Larry Dalessandro,larrydalessandro@stanford.edu,2019,male,American Indian or Alaskan Native,Bioengineering,"['BIOE103', 'BIOE141A', 'BIOE210', 'BIOE241', 'BIOE283', 'BIOE284B', 'BIOE374A', 'BIOE375B']"
Russell Walker,russellwalker@stanford.edu,2019,male,White,Chemical Engineering,"['CHEMENG160', 'CHEMENG240', 'CHEMENG274', 'CHEMENG281', 'CHEMENG420', 'CHEMENG454', 'CHEMENG459', 'CHEMENG520']"
Alicia Backer,aliciabacker@stanford.edu,2019,female,Other,Mechanical Engineering,"['ME123', 'ME216B', 'ME217', 'ME229', 'ME242B', 'ME262', 'ME352A', 'ME495B']"
Patricia Turner,patriciaturner@stanford.edu,2019,female,Other,Aeronautics and Astronautics,"['AA203', 'AA208', 'AA229', 'AA240B', 'AA244A', 'AA274', 'AA300', 'AA801']"
Lois Beer,loisbeer@stanford.edu,2019,female,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS202', 'CS224S', 'CS255', 'CS294H']"
Isaac Cavanaugh,isaaccavanaugh@stanford.edu,2021,male,Black or African American,Management Science and Engineering,"['MS&E243', 'MS&E275', 'MS&E294', 'MS&E297', 'MS&E302', 'MS&E333', 'MS&E403', 'MS&E93Q']"
Marjorie Colon,marjoriecolon@stanford.edu,2021,female,American Indian or Alaskan Native,Management Science and Engineering,"['MS&E130', 'MS&E193', 'MS&E250A', 'MS&E317', 'MS&E319', 'MS&E326', 'MS&E335', 'MS&E381']"
Donna Day,donnaday@stanford.edu,2020,female,Native Hawaiian or Pacific Islander,Aeronautics and Astronautics,"['AA116Q', 'AA120Q', 'AA200', 'AA240B', 'AA251', 'AA256', 'AA279A', 'AA279B']"
Tonya Corbin,tonyacorbin@stanford.edu,2018,female,Black or African American,Mechanical Engineering,"['ME110B', 'ME22N', 'ME303', 'ME346C', 'ME352B', 'ME377', 'ME469B', 'ME484']"
Tony Cannon,tonycannon@stanford.edu,2019,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS244', 'CS390C', 'CS402']"
Ross Orman,rossorman@stanford.edu,2019,male,White,Chemical Engineering,"['CHEMENG10', 'CHEMENG140', 'CHEMENG242', 'CHEMENG320', 'CHEMENG519', 'CHEMENG600', 'CHEMENG70Q', 'CHEMENG80Q']"
James Holland,jamesholland@stanford.edu,2019,male,White,Chemical Engineering,"['CHEMENG120A', 'CHEMENG160', 'CHEMENG191H', 'CHEMENG31N', 'CHEMENG340', 'CHEMENG399', 'CHEMENG521', 'CHEMENG60Q']"
Thomas Guintanilla,thomasguintanilla@stanford.edu,2018,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS106S', 'CS142', 'CS224S', 'CS254', 'CS377D', 'CS390B']"
Anita Freeman,anitafreeman@stanford.edu,2019,female,American Indian or Alaskan Native,Materials Science and Engineering,"['MATSCI144', 'MATSCI158', 'MATSCI196', 'MATSCI198', 'MATSCI205', 'MATSCI303', 'MATSCI380', 'MATSCI400']"
James Salazar,jamessalazar@stanford.edu,2020,male,Other,Computer Science,"['CS101', 'CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS161', 'CS261']"
Martha Scherer,marthascherer@stanford.edu,2020,female,White,Management Science and Engineering,"['MS&E108', 'MS&E152', 'MS&E201', 'MS&E246', 'MS&E262', 'MS&E263', 'MS&E325', 'MS&E380']"
Joseph Hebert,josephhebert@stanford.edu,2018,male,Other,Computer Science,"['CS103', 'CS105', 'CS106A', 'CS109', 'CS193C', 'CS327A', 'CS402L', 'CS448B']"
Stephanie Phillips,stephaniephillips@stanford.edu,2020,female,Other,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS109', 'CS247L', 'CS294S', 'CS325B', 'CS358']"
Mitchell Jones,mitchelljones@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS205A', 'CS239', 'CS294H', 'CS340', 'CS45N', 'CS51']"
Sandra Reitan,sandrareitan@stanford.edu,2019,female,American Indian or Alaskan Native,Electrical Engineering,"['EE102A', 'EE191W', 'EE207', 'EE236A', 'EE236AL', 'EE252', 'EE273', 'EE315']"
Brigitte Brougham,brigittebrougham@stanford.edu,2018,female,American Indian or Alaskan Native,Mechanical Engineering,"['ME110B', 'ME177', 'ME221', 'ME26N', 'ME354', 'ME367', 'ME405', 'ME469']"
Susan Morrison,susanmorrison@stanford.edu,2021,female,Asian,Civil and Environmental Engineering,"['CEE131B', 'CEE141A', 'CEE171F', 'CEE199S', 'CEE262G', 'CEE271A', 'CEE32A', 'CEE362']"
Mirtha Wagner,mirthawagner@stanford.edu,2019,female,Other,Aeronautics and Astronautics,"['AA109Q', 'AA200', 'AA222', 'AA236A', 'AA252', 'AA284C', 'AA295', 'AA47SI']"
Logan Manalo,loganmanalo@stanford.edu,2021,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS170', 'CS332', 'CS52']"
Emery Robinson,emeryrobinson@stanford.edu,2019,male,Asian,Computer Science,"['CS103', 'CS105', 'CS106A', 'CS106B', 'CS161', 'CS208E', 'CS315B', 'CS390T']"
Todd Dowling,todddowling@stanford.edu,2019,male,Native Hawaiian or Pacific Islander,Materials Science and Engineering,"['MATSCI164', 'MATSCI171', 'MATSCI174', 'MATSCI207', 'MATSCI311', 'MATSCI312', 'MATSCI381', 'MATSCI399']"
Deanna Ramsey,deannaramsey@stanford.edu,2019,female,American Indian or Alaskan Native,Electrical Engineering,"['EE103', 'EE107', 'EE114', 'EE155', 'EE205', 'EE309', 'EE382C', 'EE46']"
Paul Fowler,paulfowler@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS103', 'CS106A', 'CS106B', 'CS107', 'CS109', 'CS196', 'CS240', 'CS273B']"
Rodger Martinez,rodgermartinez@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Aeronautics and Astronautics,"['AA228', 'AA248E', 'AA256', 'AA257', 'AA279B', 'AA279C', 'AA283', 'AA295']"
Ray Graham,raygraham@stanford.edu,2018,male,Asian,Materials Science and Engineering,"['MATSCI145', 'MATSCI156', 'MATSCI199', 'MATSCI200', 'MATSCI230', 'MATSCI303', 'MATSCI347', 'MATSCI353']"
Homer Perez,homerperez@stanford.edu,2021,male,Asian,Aeronautics and Astronautics,"['AA122N', 'AA214C', 'AA242A', 'AA260', 'AA279A', 'AA284B', 'AA300', 'AA301']"
Harland Riley,harlandriley@stanford.edu,2020,male,White,Bioengineering,"['BIOE201C', 'BIOE214', 'BIOE217', 'BIOE223', 'BIOE244', 'BIOE337', 'BIOE70Q', 'BIOE80']"
Matthew Womack,matthewwomack@stanford.edu,2020,male,Asian,Mechanical Engineering,"['ME104B', 'ME245', 'ME289B', 'ME327', 'ME345', 'ME368B', 'ME440', 'ME461']"
Velma Hall,velmahall@stanford.edu,2019,female,Other,Electrical Engineering,"['EE100', 'EE114', 'EE151', 'EE178', 'EE225', 'EE290B', 'EE364B', 'EE377']"
Lawrence Banerjee,lawrencebanerjee@stanford.edu,2020,male,Other,Computer Science,"['CS103', 'CS106A', 'CS106L', 'CS107', 'CS109', 'CS231N', 'CS233', 'CS279']"
Lori Aromin,loriaromin@stanford.edu,2020,female,White,Chemical Engineering,"['CHEMENG130', 'CHEMENG191H', 'CHEMENG20', 'CHEMENG469', 'CHEMENG484', 'CHEMENG507', 'CHEMENG514', 'CHEMENG70Q']"
Raymond Mcdonald,raymondmcdonald@stanford.edu,2018,male,Other,Management Science and Engineering,"['MS&E208D', 'MS&E234', 'MS&E244', 'MS&E245A', 'MS&E265', 'MS&E314', 'MS&E336', 'MS&E384']"
Carl Gonzalez,carlgonzalez@stanford.edu,2021,male,Other,Mechanical Engineering,"['ME110', 'ME115C', 'ME21', 'ME231', 'ME25N', 'ME299A', 'ME300B', 'ME302C']"
Brent Carver,brentcarver@stanford.edu,2021,male,American Indian or Alaskan Native,Management Science and Engineering,"['MS&E130', 'MS&E177', 'MS&E246', 'MS&E262', 'MS&E276', 'MS&E311', 'MS&E463', 'MS&E802']"
Anna Santoro,annasantoro@stanford.edu,2018,female,Asian,Mechanical Engineering,"['ME203', 'ME216A', 'ME218C', 'ME283', 'ME289B', 'ME352A', 'ME358', 'ME363']"
Jeff Sharrer,jeffsharrer@stanford.edu,2019,male,Black or African American,Civil and Environmental Engineering,"['CEE107A', 'CEE134B', 'CEE172A', 'CEE177L', 'CEE213', 'CEE224A', 'CEE278C', 'CEE32W']"
Santa Port,santaport@stanford.edu,2018,female,Black or African American,Civil and Environmental Engineering,"['CEE169', 'CEE176B', 'CEE230', 'CEE275P', 'CEE323A', 'CEE325', 'CEE374M', 'CEE374W']"
Tommie Kowal,tommiekowal@stanford.edu,2019,male,Black or African American,Management Science and Engineering,"['MS&E148', 'MS&E208E', 'MS&E272', 'MS&E282', 'MS&E312', 'MS&E318', 'MS&E324', 'MS&E332']"
Stanley Abramek,stanleyabramek@stanford.edu,2019,male,Asian,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS161', 'CS193S', 'CS275B', 'CS332', 'CS348A']"
Donald Zdenek,donaldzdenek@stanford.edu,2019,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS106S', 'CS109', 'CS143', 'CS183E', 'CS261', 'CS294W']"
Chad Myers,chadmyers@stanford.edu,2021,male,Native Hawaiian or Pacific Islander,Computer Science,"['CS101', 'CS103', 'CS106A', 'CS106B', 'CS109', 'CS161', 'CS269G', 'CS802']"
Hope Hocking,hopehocking@stanford.edu,2021,female,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG160', 'CHEMENG25B', 'CHEMENG300', 'CHEMENG450', 'CHEMENG500', 'CHEMENG516', 'CHEMENG600', 'CHEMENG801']"
William Rinehart,williamrinehart@stanford.edu,2020,male,Native Hawaiian or Pacific Islander,Materials Science and Engineering,"['MATSCI10SC', 'MATSCI156', 'MATSCI204', 'MATSCI206', 'MATSCI209', 'MATSCI303', 'MATSCI312', 'MATSCI347']"
Timothy Williamson,timothywilliamson@stanford.edu,2019,male,Black or African American,Computer Science,"['CS103', 'CS106A', 'CS109L', 'CS161', 'CS224W', 'CS309A', 'CS326A', 'CS345S']"
Debra Li,debrali@stanford.edu,2020,female,American Indian or Alaskan Native,Chemical Engineering,"['CHEMENG281', 'CHEMENG283', 'CHEMENG35N', 'CHEMENG432', 'CHEMENG462', 'CHEMENG501', 'CHEMENG520', 'CHEMENG801']"
Ruby Sylvester,rubysylvester@stanford.edu,2018,female,White,Civil and Environmental Engineering,"['CEE120C', 'CEE124X', 'CEE169', 'CEE224A', 'CEE246S', 'CEE260C', 'CEE262A', 'CEE265E']"
Charles Shelton,charlesshelton@stanford.edu,2018,male,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG12SC', 'CHEMENG150', 'CHEMENG296', 'CHEMENG444', 'CHEMENG462', 'CHEMENG500', 'CHEMENG505', 'CHEMENG520']"
Lisa Blechman,lisablechman@stanford.edu,2021,female,White,Materials Science and Engineering,"['MATSCI156', 'MATSCI158', 'MATSCI190', 'MATSCI200', 'MATSCI203', 'MATSCI302', 'MATSCI303', 'MATSCI802']"
Mary Kemp,marykemp@stanford.edu,2018,female,Native Hawaiian or Pacific Islander,Chemical Engineering,"['CHEMENG12SC', 'CHEMENG340', 'CHEMENG464', 'CHEMENG482', 'CHEMENG484', 'CHEMENG513', 'CHEMENG60Q', 'CHEMENG70Q']"
Cynthia Rhyner,cynthiarhyner@stanford.edu,2019,female,Black or African American,Aeronautics and Astronautics,"['AA108N', 'AA119N', 'AA122N', 'AA228', 'AA251', 'AA284C', 'AA294', 'AA300']"
Brent Sanchez,brentsanchez@stanford.edu,2018,male,Other,Computer Science,"['CS103', 'CS106A', 'CS109', 'CS142', 'CS161', 'CS265', 'CS28', 'CS54N']"
